date,province_thai,month,year,value_tourist,value_revenue,tourist_growth_12m,revenue_growth_12m,tourist_vol,revenue_vol,volatility,lag1_tourist,lag12_tourist,lag1_revenue,lag12_revenue,value_tourist_log,value_revenue_log,lag1_tourist_log,lag12_tourist_log,lag1_revenue_log,lag12_revenue_log,deep_season_label,province_enc,season_enc
2020-11-01,สุพรรณบุรี,11,2020,355700.0,420820000.0,-0.35974031157233904,-0.3623497711278644,0.6197628767253681,0.5334182216176468,0.8112771852120777,215680.0,496323.0,259610000.0,741300000.0,0.6755747508894915,0.20668271076375883,0.3725806496896506,0.9390899349631197,-0.03154607354433292,0.517057192840995,Mixed,58,2
2020-12-01,สุพรรณบุรี,12,2020,272344.0,326460000.0,-0.5036834994496385,-0.4340019694298939,0.46077908520440414,0.4150627153782102,0.5317816500998374,355700.0,466214.0,420820000.0,696280000.0,0.5127402047018672,0.08045768238685135,0.6777568980718494,0.8993759867803316,0.20692069765399798,0.48571291331149924,Mixed,58,2
2021-01-01,สุพรรณบุรี,1,2021,104311.0,119330000.0,-0.63192843593395,-0.5895257919315088,0.5062367401990451,0.490711029472773,0.6538291850478631,272344.0,223794.0,326460000.0,469100000.0,-0.07249344673610117,-0.4198804057562496,0.5148745386778153,0.43363980112611994,0.08157269607128323,0.2881345333621548,Mixed,58,2
2021-02-01,สุพรรณบุรี,2,2021,135782.0,160220000.0,-0.2483342409165603,-0.43562560445528414,0.4909110429553856,0.4854083766424432,0.6330404551817005,104311.0,165744.0,119330000.0,343360000.0,0.08829867315396786,-0.27339290176222036,-0.07053095527164248,0.2430850608801693,-0.4152889824001449,0.13202903560424736,Mixed,58,2
2021-03-01,สุพรรณบุรี,3,2021,244088.0,288750000.0,2.3398494457466072,0.5532013802643404,0.41519840975405725,0.42007731619452127,0.49090018530634794,135782.0,76234.0,160220000.0,157760000.0,0.4459425581416477,0.019434542315450404,0.09030837810596563,-0.2497565924382682,-0.26981929133647653,-0.2570406926629806,Mixed,58,2
2021-05-01,สุพรรณบุรี,5,2021,12597.0,15150000.0,10.688842318009677,4.74634748544048,0.7152178225961437,0.7239627764958925,1.099500254027732,72907.0,1157.0,85940000.0,1990000.0,-1.3615596024753596,-1.4459424315664813,-0.2890251791541893,-2.9068659107147266,-0.5773410317116936,-2.444733241723071,Survival,58,4
2021-06-01,สุพรรณบุรี,6,2021,20061.0,23470000.0,-0.7435099336802612,-0.5970924797084899,0.8728959106712079,0.8783876008502371,1.4140296814257467,12597.0,55206.0,15150000.0,96210000.0,-1.0778170003933327,-1.2283291308816993,-1.3599756202868694,-0.45455847060566,-1.4342218049080635,-0.5044497583786477,Critical Risk,58,0
2021-07-01,สุพรรณบุรี,7,2021,9449.0,9950000.0,-1.0661041266973652,-0.7378844086082351,1.1264698416237138,1.1318037364825817,1.9249614574164031,20061.0,142273.0,23470000.0,199880000.0,-1.5368969655304092,-1.6549577839883494,-1.0761497026927587,0.14618587422863016,-1.2181205078086828,-0.13865338048972103,Critical Risk,58,0
2021-08-01,สุพรรณบุรี,8,2021,6542.0,6630000.0,-1.080091486774219,-0.742863934083325,1.5271328954584684,1.5401494764484454,2.7402600738034573,9449.0,122193.0,9950000.0,154500000.0,-1.7610782175668058,-1.856784237094704,-1.5353644677580172,0.04963625587201854,-1.641784893331034,-0.2674869281107845,Critical Risk,58,0
2021-09-01,สุพรรณบุรี,9,2021,30584.0,31600000.0,-0.8697656992352575,-0.6286912616693718,0.9798034085520709,1.022673294079255,1.6671758310437534,6542.0,123743.0,6630000.0,157710000.0,-0.8206669194954253,-1.0804600519253187,-1.7596115462712136,0.057635246148132514,-1.8422090317821478,-0.25719927496886147,Critical Risk,58,0
